%  Stalagmite HS4, Heshang, China (Hu et al., 2008)
%
%  Age years BP     d18O
%
7337	-9.18
7352	-9.04
7366	-9.39
7378	-9.3
7391	-9.18
7407	-9.34
7424	-9.55
7442	-10.1
7459	-10.56
7478	-10.05
7497	-10.56
7516	-9.75
7535	-9.8
7554	-9.43
7572	-9.24
7591	-9.61
7610	-10.31
7629	-10.22
7648	-9.97
7675	-10.17
7701	-9.86
7727	-9.82
7754	-9.65
7793	-10.08
7809	-10.22
7825	-9.9
7840	-10.05
7856	-8.9
7867	-9.09
7878	-10.05
7888	-9.07
7899	-9.59
7910	-9.41
7920	-9.88
7931	-9.8
7942	-9.88
7952	-9.76
7963	-9.71
7975	-9.72
7986	-9.44
7998	-9.34
8010	-9.38
8021	-9.59
8033	-9.96
8059	-8.95
8084	-9.36
8110	-9.49
8135	-9.15
8167	-9.8
8199	-8.99
8231	-9.02
8264	-8.66
8296	-8.54
8328	-8.84
8360	-9.31
8392	-9.12
8425	-9.05
8457	-9.42
8486	-9.06
8510	-10.43
8534	-9.89
8558	-9.7
8582	-8.59
8607	-9.11
8631	-9.09
8655	-9.31
8679	-8.82
8701	-9.38
8732	-9.7
8764	-9.25
8795	-9.85
8827	-10.09
8858	-9.92
8890	-9.36
8921	-9.06
8953	-9.16
8984	-9.76
9016	-9.03
9047	-9.58
9079	-9.86
9110	-9.96
9173	-9.15
9205	-9.2
9236	-9.56
9268	-9.32
9299	-9.2
9331	-9.25
9362	-8.31
9425	-8.63
9457	-8.23
9488	-8.37
9520	-8.01
